	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
232	0.3	-0.9	-2.2	-1.3	-1.1	-8.88E-16	-0.8	-0.8	0	0.6	2.4	0.7	-0.5
233	-8.88E-16	-1.3	-3.2	-1.2	-0.1	0.1	-1.3	-1.2	0.1	1.5	1.8	1.3	-0.5
234	-0.3	-0.9	-0.9	0.1	0.3	0.2	-0.9	-0.8	0	8.88E-16	0.5	0.4	-0.5
235	-0.2	-1	-0.8	0.1	0.5	0.3	-0.9	-0.8	0	0	0.4	0.2	-0.5
236	-0.2	-0.7	-1.3	-0.4	0.1	0.1	-1.6	-1	0.3	0.6	0.7	0.1	-0.5
237	0.4	-0.7	-1.8	-0.5	-0.7	-1.5	-1.9	-0.7	0.7	2.1	0.9	-0.4	8.88E-16
238	8.88E-16	-0.8	-1.5	-0.3	0.4	0.6	-1.4	-1.3	-0.4	0.4	1.2	0.1	-0.6
239	8.88E-16	-0.7	-1.7	-1.6	-0.3	0.7	-1.6	-0.9	0.2	0.7	1.1	1	-0.8
240	-0.3	-0.4	-2.2	-1.1	0.2	0.7	-1.2	-1.1	0.5	0.5	1.4	0.6	-0.6
241	-0.1	-1	-1.3	-0.2	0.1	0.3	-1.1	-0.9	0.2	8.88E-16	0.6	1	-0.6
242	-0.4	-1.1	-0.8	0.2	0.5	0.5	-0.7	-0.7	-0.1	8.88E-16	0.3	0.1	-0.8
243	-0.4	-1.1	-1.8	-0.9	0.3	0.2	-1	-0.8	0.4	1.1	1.2	-0.8	-0.6
244	0.1	-0.9	-1.6	-1.1	0.6	0.5	-1.2	-1.2	-0.6	-0.2	1.4	-0.2	-0.7
245	-0.4	-1.1	-0.8	-0.3	0.3	-0.3	-1.1	-0.6	-0.2	0.2	0.8	0.5	-0.3
246	-0.6	-0.9	-0.4	-1	0.8	-0.6	-1.4	-0.7	-0.5	0.3	0.6	1.8	-0.2
247	-0.3	-1	-0.4	-0.2	0.4	-0.4	-0.9	-0.6	-0.2	0	0.6	0.2	-0.2
248	-0.2	-1.3	-1.3	-0.8	8.88E-16	-0.3	-1	-0.8	-0.1	0.4	0.9	1	0
249	0.1	-1.6	-4.44E-16	0.1	0	-0.1	-1	-0.4	0.1	-0.2	0.5	0.6	0
250	-0.2	-1.5	-0.2	-0.4	-0.1	-0.2	-1.1	-0.4	0.1	-0.6	0.3	1.3	-0.2
251	-0.1	-1.2	-0.5	0	0.5	-0.3	-1	-0.6	-0.1	0.1	0.5	0.3	-4.44E-16
252	-0.3	-1	-0.6	-0.2	0.3	-0.3	-0.7	-0.7	-0.1	0.1	0.5	0	-0.2
253	0.2	-1.4	-0.8	-0.4	-0.2	-0.3	-0.7	-0.4	0.2	0	0.8	0.3	-0.1
254	-0.4	-1.2	-0.3	0.2	0.3	-0.1	-1	-0.5	0	-0.3	0.6	0.6	0.8
255	0	-1.4	-0.7	0.1	0.7	-0.5	-0.7	-0.8	-0.5	4.44E-16	0.6	0.6	-0.1
256	-1	-1.2	-0.8	-1.3	1.7	-1	-1.6	-1.7	-0.2	0.2	1.1	1.5	-0.5
257	-1.5	-0.8	-1	-1.2	-8.88E-16	-0.8	-1.1	-0.9	-0.4	0	1.2	1.1	-1
258	-0.6	-2	-1.3	0	-0.3	-0.4	-1.3	-0.5	0.7	-0.9	0.3	0.4	0.1
259	0.3	-1.5	-0.8	-0.4	-0.3	-0.6	-1.1	-0.5	-0.2	4.44E-16	0.7	0.9	-0.1
260	-0.5	-1.2	-0.7	-0.6	0.2	-0.3	-1.2	-0.7	-0.2	0.1	0.8	2	-0.1
261	-0.3	-1.2	-0.5	-0.3	0.3	-0.4	-0.8	-0.6	-0.2	-0.1	0.8	0	-0.2
262	-1.6	-1.6	-0.2	-0.8	-0.3	-4.44E-16	-0.8	-0.9	-0.4	-0.5	1	0.5	0.1
263	-0.2	-1	-0.4	0	0.4	-0.3	-0.9	-0.6	-0.2	4.44E-16	0.6	4.44E-16	-4.44E-16
264	-0.1	-1	-0.2	2.5	-1.6	-1	-0.9	-0.5	0.6	0.6	-0.8	-0.3	-0.2
265	0	-1	-0.7	-0.1	0.2	-0.3	-0.8	-0.8	-0.2	0.1	0.6	0.2	-0.1
266	-0.4	-1.1	-0.6	-0.4	0.5	-0.4	-1	-0.8	-0.2	0.2	0.7	0.1	-0.2
267	-0.3	-1.2	-0.9	-0.8	0.3	-0.3	-0.9	-0.8	-0.1	0	0.8	1.9	-0.2
268	-0.2	-0.9	-0.9	-0.4	-0.1	-0.6	-0.8	-0.6	-0.1	0.2	0.7	0.7	0
269	-0.3	-1.1	-0.8	-0.6	0.2	-0.2	-0.7	-0.4	0.6	-0.5	0.9	0	0.1
270	-0.1	-0.9	-0.1	0.8	-0.9	-0.5	-0.8	-0.5	0.3	-0.2	0.5	0.2	-4.44E-16
271	-0.2	-1.3	-8.88E-16	0.2	-0.4	-0.8	-0.9	-0.6	0.4	0.4	0.2	0.1	-0.2
272	-1.7	-0.8	-0.9	-0.1	-0.7	-0.5	-0.2	-0.3	0.1	-0.2	0.5	2.3	-0.3
273	-0.5	-1.5	-0.6	-1.4	0.4	-0.8	-1.4	-1.2	0	0.4	1	3.6	-0.3
274	-4.44E-16	-1.4	0.8	-0.4	-0.3	-0.7	-0.6	-0.8	-0.2	4.44E-16	0.7	1.7	0.3
275	-0.3	-1	-0.6	0	0.3	-0.3	-0.9	-0.7	-0.1	-0.1	0.8	0.1	-0.1
276	-0.2	-0.8	-8.88E-16	4.44E-16	0.1	0.1	-1.7	-0.3	0.1	-0.2	0.5	0.9	0.3
277	0.2	-1.4	-0.3	-0.1	0.4	-0.3	-1	-0.6	0.1	-0.2	0.5	0.3	0
278	-0.2	-0.8	-0.5	0.4	-1	-0.6	-0.8	-0.6	0.2	-0.2	0.6	-0.2	-0.2
279	-0.2	-1.2	-0.7	-0.2	0.4	-0.5	-0.9	-0.6	0	0.1	0.7	0.7	-0.1
280	-0.2	-1.2	-0.6	-0.1	0.3	-0.3	-0.8	-0.6	-0.1	0	0.7	0.4	0
281	-0.6	-1	-1	-0.9	0.8	-0.5	-1.3	-1	-0.1	0	0.9	1.3	-0.4
282	0.1	-1.4	-0.1	-0.2	0.4	-0.4	-0.9	-0.6	0.1	0.1	0.3	1.5	0.3
283	-0.3	-1.2	-0.4	-0.3	0.5	-0.2	-1.1	-1	0.2	-0.1	0.6	0.2	-0.3
284	-0.5	-1.2	-0.6	-0.6	0.6	-0.5	-1.3	-0.7	-0.3	0.2	0.9	0.8	0
285	-0.8	-1.8	0.9	-2.7	-0.8	-0.3	-1	0.3	1.4	-1.2	1.3	-1	1.2
286	-0.2	-1.1	-0.3	-0.8	0.2	-0.2	-1.1	-0.8	-0.3	0.1	1.1	1.4	0.1
287	-0.5	-1	-1	-0.9	0.2	-0.4	-0.8	-0.8	0	0.6	1.1	1.5	0
288	-0.5	-1.2	-1	-0.9	0.2	-0.6	-1.2	-0.8	-0.1	0.1	0.8	1.2	-0.5
289	-0.4	-1.1	-0.4	-0.1	0.4	-0.3	-1.1	-0.8	-0.2	-0.1	0.5	0.8	0
290	-0.4	-0.7	-0.5	-0.6	0.7	-0.4	-1.3	-1.3	-0.2	0.4	0.9	1.7	-0.4
291	0	-0.9	-8.88E-16	-0.9	-0.6	-0.3	-0.7	-0.6	0.3	0.5	0.8	1.4	0.1
292	-0.6	-0.9	-0.7	-0.4	0	-0.3	-0.8	-0.6	-0.2	4.44E-16	0.8	0	-0.1
293	0	-1.3	0.1	-0.2	0.1	-0.3	-1.1	-0.6	0.1	-0.1	0.7	0.5	0.2
294	-0.1	-1	0.4	4.7	-3.3	-1.7	-0.8	-0.1	1.9	0.5	-2.3	-0.2	-0.2
295	-0.2	-1.2	-0.1	-0.3	0.3	0	-1.3	-0.7	0	-0.2	0.6	1.3	-0.2
296	-0.5	-1.1	-0.8	-0.6	0.5	-0.4	-1.2	-1	-0.3	0.2	0.8	0.5	-0.3
297	0.1	-1.1	-0.2	-0.4	0.2	-0.2	-1.1	-0.8	-0.1	0.5	0.7	2.5	0.2
298	-1	-1.2	-0.5	-1	0.6	-0.3	-1.2	-1.1	-0.4	0.1	0.9	3.1	-0.6
299	-0.1	-0.9	0.2	0.8	-0.9	-0.5	-0.9	-0.5	0.5	0.1	-4.44E-16	0	0.1
300	-1.5	-1.4	-0.8	-1	1.4	0.2	-1.1	-1	-2.2	-0.1	0.7	1.9	-0.6
301	1.2	-1.8	1.5	-3.4	-0.9	-1.5	-1	-0.7	0.7	2.8	0.9	0.2	0.2
302	-0.4	-1.1	0.7	4.5	-4.4	-1.3	-0.8	-0.3	1.5	2.7	-3.1	-0.3	-0.3
303	-0.4	-1.4	0.1	4.44E-16	0.1	-0.2	-1	-0.4	-0.2	-0.2	0.7	1.8	0
304	-0.3	-1	-4.44E-16	2.3	-1.4	-0.8	-0.8	-0.5	0.4	-0.6	-8.88E-16	-0.3	-0.1
305	-0.7	-1.1	-0.8	-0.6	0.4	-0.3	-0.8	-0.7	0	0	1.6	-0.1	0
306	-0.3	-1.3	-0.1	0.1	0.1	-0.2	-0.9	-0.8	0	-0.2	0.4	0.5	0.3
307	-0.4	-1.2	-0.6	-0.2	0.5	-0.5	-1	-0.7	-0.2	0.1	0.7	-0.1	0
308	-4.44E-16	-1.3	0.1	4.44E-16	0.2	-0.3	-1	-0.5	0	-0.2	0.5	1.3	-4.44E-16
309	-0.1	-1.2	-0.5	0.3	0.2	0	-0.7	-0.7	0	-0.3	0.4	0.8	0.1
310	-0.4	-1.1	-0.5	0.3	0.3	0.1	-0.7	-0.8	-0.1	-0.2	0.3	0.8	-0.1
311	-0.1	-1.2	-0.8	0	0.1	0.1	-0.9	-0.7	-0.1	-0.1	0.6	0.9	0.1
312	-0.3	-1	-0.8	0.3	0.2	0.1	-0.8	-0.8	-0.1	-0.2	0.4	0.9	-0.1
313	-0.3	-1.2	-0.5	0.3	0.2	0.1	-0.8	-0.7	-0.2	-0.1	0.1	0.9	-0.1
314	-0.3	-1.1	-0.7	0.4	0.2	0	-0.9	-0.6	0	0	0.3	1	-0.1
315	-0.3	-1.1	-0.7	0.5	0.3	-0.1	-1	-0.7	0	-0.1	0.6	0.6	-0.2
316	-0.4	-1.3	-0.6	0.2	0.5	-0.5	-0.7	-0.6	-0.1	0.1	0.3	0.9	0.1
317	-0.2	-1.1	-0.2	-0.1	0.9	-0.3	-0.7	-0.8	-0.5	-0.7	0.7	0.6	-0.5
318	-0.2	-1.1	-0.1	0.1	0.9	-0.3	-0.9	-0.5	-0.3	-0.7	0.4	0.4	-0.5
319	-0.3	-1.4	-0.6	-0.6	0.3	-0.5	-0.5	-0.2	0.1	-0.2	0.9	0.9	-0.6
320	-0.2	-1.1	-0.5	0.4	0.8	-0.1	-0.6	-0.3	-0.3	-0.2	0.5	0.3	-0.1
321	-0.3	-0.9	-0.5	0.8	0.6	0	-0.8	-0.8	-0.2	-0.1	0.4	0.4	-0.6
322	-0.8	-0.8	-0.4	0.4	0.5	0.1	-0.6	-0.9	-0.2	8.88E-16	0.3	0.9	-0.7
323	-0.5	-1.6	-0.4	0.7	0.2	-8.88E-16	-0.5	-0.5	-0.1	0.2	0.6	0.4	-0.8
324	-0.2	-0.9	-0.4	0.7	0.2	-8.88E-16	-0.6	-0.5	-0.5	-0.1	0.5	0.5	-0.4
325	-0.3	-0.9	-0.5	0.5	0.2	0.1	-0.6	-0.8	-0.3	-0.1	0.3	0.3	-0.6
326	-0.2	-0.9	-0.3	0.5	0.2	0.1	-0.6	-0.7	-0.3	-0.1	0.3	0.6	-0.5
327	-0.2	-0.8	-0.5	0.9	0.7	0.3	-1	-0.9	-0.3	0	0.5	0.5	-0.5
328	-0.4	-0.9	-0.4	0.6	0.3	0.3	-0.7	-0.5	-0.4	-0.3	0.2	0.8	-0.5
329	-8.88E-16	-1.1	-0.6	0.7	0.3	0.2	-0.7	-0.9	-0.3	-0.1	0.5	1.1	-0.6
330	-0.4	-1	-0.4	0.5	0.4	0.1	-0.6	-0.6	-0.3	-0.1	0.3	0.4	-0.6
331	-0.3	-1	-0.4	0.7	0.7	0.5	-0.4	-0.8	-0.6	-0.5	0.2	0.1	-0.5
332	-0.5	-0.9	-0.4	0.6	0.5	0.2	-0.7	-0.8	-0.4	-0.2	0.4	0.4	-0.5
333	-0.3	-1	-0.6	0.5	1.1	0.7	-0.5	-0.8	-0.3	-0.4	-0.2	0.2	-0.5
334	-0.8	-0.8	-0.6	0.4	0.3	0.1	-0.7	-1.2	-0.1	0.1	0.2	0.1	-0.5
335	-0.1	-1	-0.3	0.5	0.5	0.1	-0.6	-1	-0.4	-0.2	0.3	0.4	-0.4
336	-0.3	-1	-0.5	0.5	0.4	0	-0.8	-0.7	-0.3	-0.1	0.4	0.2	-0.4
337	-0.2	-1.1	-0.7	0.5	0.3	0.2	-0.6	-1.1	-0.3	-0.1	0.2	-1.1	-0.5
338	-0.3	-1.3	-0.3	0.5	0.1	0.1	-0.7	-0.5	-0.2	0.1	0.7	-0.2	-0.8
339	0.2	-0.6	-1	0.7	0.2	0	-0.7	-1	-0.3	0.1	0.5	1.2	-0.5
340	-0.8	-0.7	-1	0.5	0.7	0	-0.6	-0.5	-0.4	0.3	0	0.3	-0.6
341	-0.6	-1	-0.5	1.1	0.6	0.7	-0.7	-1.3	-0.6	-0.4	0.1	-0.4	-0.4
342	-0.9	-0.9	-0.6	0.5	0.2	0.3	-0.8	-0.9	-0.1	8.88E-16	0.5	0	-0.6
343	-0.5	-1.1	-0.3	0.5	0.5	0.1	-0.7	-1.1	-0.7	0.1	0.5	-0.3	-0.6
344	-0.2	-1.1	-0.3	0.4	1.4	0.9	-0.4	-0.9	-0.8	-0.5	-0.1	0.1	-0.7
345	-0.8	-1.3	-0.4	1.4	1.7	1.5	-0.3	-1.2	-1.9	-0.6	-0.7	-0.9	-0.4
346	-0.1	-0.9	-0.7	0.4	0.2	0.3	-0.4	-0.8	-0.4	-0.2	0.2	0.1	-0.6
347	-0.2	-1.1	-0.5	0.8	0.5	0.8	-0.6	-1.1	-0.4	-0.2	0.1	0.5	-0.5
348	-0.2	-1	-0.4	0.6	0.3	0.2	-0.6	-0.8	-0.3	-0.2	0.3	-0.1	-0.5
349	-8.88E-16	-1.2	-0.5	0.8	0.7	0.2	-0.9	-0.8	-0.1	8.88E-16	0.4	1.6	-0.7
350	-0.4	-1	-0.5	0.7	0.6	0.5	-0.5	-1.1	-1	-0.4	0.1	0.3	-0.5
351	0.1	-1	-0.4	0.6	0.4	0.1	-0.6	-0.8	-0.2	-0.2	0.4	1.2	-0.6
352	0	-1.2	-0.4	0.4	0.3	0.2	-0.9	0.1	0.2	-0.4	0.4	0.5	-0.5
353	-0.5	-0.9	-0.1	0.7	0.7	-0.1	-0.8	-0.9	0.3	0	0.3	-0.8	-0.7
354	-0.3	-0.9	-0.6	0.7	0.3	0.1	-0.8	-0.6	-0.3	-0.1	0.2	0.1	-0.5
355	-0.3	-1	-0.4	0.7	0.5	0.2	-0.7	-0.7	-0.4	-0.3	0.3	-0.1	-0.4
356	-0.4	-0.9	-0.4	0.9	0.5	0.2	-0.8	-0.8	-0.4	-0.1	0.4	0.2	-0.6
357	-0.3	-1.1	-0.5	0.7	0.3	0.2	-0.7	-0.9	-0.3	-0.1	0.3	0.2	-0.6
358	-0.5	-1.4	-0.2	0.9	0.8	0.2	-1	-0.7	-0.4	-0.2	0.3	1.1	-0.6
359	-0.3	-0.9	-0.6	0.5	0.3	0.3	-0.7	-1	-0.1	0	-8.88E-16	-0.5	-0.6
360	-0.2	-0.9	-0.6	0.7	0.5	0.2	-0.4	-0.8	-0.4	-0.3	0.2	-0.1	-0.4
361	-0.3	-1	-0.6	0.7	0.2	0.3	-0.6	-0.8	-0.3	-0.1	0.3	0.1	-0.5
362	-0.3	-0.9	-0.6	0.6	0.3	0.3	-0.6	-0.7	-0.5	-0.2	0.2	0	-0.4
363	-8.88E-16	-0.5	-0.4	0.4	8.88E-16	-8.88E-16	-0.4	-0.7	-0.5	-0.6	0.8	-0.3	-0.7
364	-0.3	-0.9	-0.3	0.5	0.2	0.1	-0.7	-0.3	-0.2	-0.1	0.4	0.5	-0.4
365	-0.2	-0.9	-0.4	0.4	0.2	0.1	-0.6	-0.6	-0.2	-0.2	0.6	0.4	-0.5
366	-0.3	-1.1	-0.5	0.5	0.3	0.1	-0.6	-0.5	-0.2	0	0.5	0.5	-0.5
367	-0.4	-1.1	-0.6	0.7	0.8	0.4	-0.5	-0.9	-0.5	-0.5	0.2	-0.1	-0.6
368	-0.3	-0.9	-0.4	0.5	0.3	0.2	-0.7	-0.7	-0.4	-0.1	0.4	0.1	-0.5
369	-0.2	-1.1	-0.3	0.4	0.3	0.2	-0.5	-0.8	-0.3	-0.2	0.3	0.3	-0.6
370	-0.3	-0.9	-0.5	0.5	0.3	0.2	-0.6	-0.8	-0.5	-0.3	0.3	0	-0.5
371	-0.3	-0.9	-0.5	0.5	0.3	0.3	-0.7	-0.8	-0.3	0	0.3	-0.2	-0.5
372	-0.3	-0.9	-0.5	0.5	0.3	0	-0.7	-0.7	-0.1	-0.1	0.3	-0.2	-0.5
373	-0.3	-1	-0.5	0.5	0.6	0.4	-0.6	-0.8	-0.5	-0.2	0.2	0	-0.5
374	-0.2	-1.1	-0.7	0.6	0.4	0.3	-0.7	-1	-0.3	-0.1	0.2	0.9	-0.5
375	-0.2	-1	-0.4	0.6	0.3	0	-0.8	-0.5	-0.2	8.88E-16	0.3	-0.3	-0.6
376	-0.4	-1.2	-0.4	0.5	0.7	0.3	-0.7	-1	-0.9	-0.3	0.1	0.1	-0.6
377	-0.3	-1.1	-0.4	0.5	0.7	0.1	-0.8	-0.8	-0.3	-0.2	0.4	-0.1	-0.5
378	-0.6	-0.9	-0.4	0.6	0.1	0.2	-0.7	-0.5	-0.2	-0.3	0.3	0.2	-0.5
379	-0.3	-1	-0.3	0.5	0.3	0.1	-0.8	-0.6	-0.2	-0.2	0.3	0.5	-0.5
380	-0.7	-0.9	-0.4	0.8	0.3	0.2	-0.7	-0.6	0	-0.2	0.4	2.6	-0.3
381	-0.2	-1.1	-0.5	0.6	0.4	0.4	-0.8	-0.8	-0.2	8.88E-16	0.4	0.2	-0.5
382	-0.4	-1.2	-0.6	0.6	0.3	0.4	-0.6	-0.7	-0.3	0.3	0.3	-0.1	0
383	-0.2	-1	-0.4	0.7	0.5	0.1	-0.7	-0.7	-0.4	0	0.3	0.5	-0.7
384	-0.3	-1.1	-0.4	0.6	0.3	0.1	-0.7	-0.8	-0.2	-0.1	0.4	0.5	-0.5
385	-0.3	-1.3	-0.4	0.5	0.1	0.1	-0.4	-0.7	-0.2	-0.1	0.4	0.2	-0.6
386	-0.3	-1.4	-0.4	0.5	0.4	0	-0.5	-0.3	-0.1	4.44E-16	0.6	1.3	-0.4
387	-0.3	-1.1	-0.8	0.9	0.4	0.1	-0.8	-0.7	-0.3	0.2	0.4	-0.4	-0.7
388	-0.4	-1.2	0.1	0.3	1.1	-0.1	-1	-1.7	-0.2	-0.3	1.1	0.1	-0.8
389	0.2	-1.5	-0.7	-2.2	1.7	0.3	-1.2	-1.8	0.7	-0.9	0.4	-1.3	0.2
390	-0.5	-0.9	-0.2	0.7	0.6	-0.1	-1.2	-0.9	-0.4	-0.5	0.8	-0.4	-0.5
391	0.7	-1	-0.8	1.1	-0.3	0.6	-0.8	-1.6	-0.3	0.4	0.1	1.4	-0.2
392	-0.5	-1.5	-0.7	1.2	1.1	0.2	-1.7	-1	-0.4	-0.7	0.6	-0.1	-0.4
393	-0.3	-1	-0.3	0.8	0.5	0.1	-1.2	-0.7	-0.2	-0.4	0.7	1	-0.3
394	0	-0.9	-0.9	0.9	0.5	0.3	-1	-0.9	-0.3	-0.3	0.4	-0.1	-0.2
395	0.2	-1.5	-0.4	0.7	0.8	0.5	-1.4	-1.3	0.2	-0.5	0.7	0.1	-0.5
396	-0.5	-0.5	-0.6	8.88E-16	0.6	1.6	-1.8	-1	0	-0.9	0.6	1.8	-0.5
397	-0.3	-0.9	-0.5	1	0.6	0.2	-1.3	-1.2	-0.2	-0.6	0.5	0.1	0.1
398	-0.2	-1	-0.5	1	0.5	0.1	-1	-0.9	-0.1	-0.7	0.4	0.2	-0.3
399	-8.88E-16	-1	-1.2	1.2	1.3	0.4	-1.9	-1.8	-0.3	-0.8	0.6	-0.6	8.88E-16
400	-0.2	-1	-0.8	1	1	-0.1	-1.1	-1.3	0	-0.1	0.9	-0.3	-0.4
401	-0.3	-0.8	-0.7	0.5	0.2	0.4	-0.3	-1.2	-0.1	-0.5	0.9	0.2	-0.1
402	-0.4	-1.4	-8.88E-16	0.7	0.5	0.2	-0.9	-0.7	-0.1	-0.7	0.1	0.5	-0.4
403	-0.3	-1.1	-0.7	0.9	1.5	0.1	-1.6	-0.8	-0.7	-0.5	0.8	-0.6	-0.3
404	-0.1	-1.6	-0.4	0.9	1.2	1.6	-2.7	-1.3	0.2	-1	0.1	1.3	-0.6
405	0.2	-1.4	-0.6	1.2	1.5	-0.4	-0.8	-1	-0.1	-0.9	0.8	-0.7	-0.3
406	0.3	-1.3	-1	0.9	0.7	0.4	-1.5	-1.7	-0.2	-0.8	1.1	-2.4	0.2
407	-0.3	-1.1	-0.5	0.8	0.8	0.2	-1	-1	-0.2	-0.5	0.5	-0.5	-0.2
408	-0.3	-1.2	-1	1	0.8	0.5	-1.2	-1.1	-0.5	-0.3	0.7	-1.2	-0.5
409	0.2	-1.3	-0.4	0.6	0.7	1.9	-2.7	-1.4	-0.7	-0.4	1.4	0	-0.2
410	0.3	-1.3	-0.3	0.7	0.7	0.4	-1	-1.1	-0.2	-0.4	0.5	1	-0.5
411	-0.2	-1.1	-0.7	1.5	0.8	0.2	-1	-1.4	-0.2	-0.6	0.8	-1.7	-0.3
412	-0.3	-0.6	-0.9	0.9	0.8	0.3	-1.1	-1	-0.3	-0.5	0.8	0.1	-0.5
413	8.88E-16	-0.3	-1	1.5	1.9	0.2	-0.6	-2.3	0.5	-1.3	0.4	-4.6	-0.7
414	0.1	-1.8	-0.3	1	0.2	1.4	-2.3	-1.1	-0.1	-0.7	1.8	-1.7	0
415	-0.3	-0.9	-0.4	1	0.2	0.1	-0.8	-0.9	-0.1	-0.4	0.6	-0.3	-0.3
416	-0.4	-0.7	-0.3	0.8	1	0	-1.1	-0.7	-0.4	-0.3	0.5	0.8	-0.3
417	0.1	-0.4	-0.6	0.8	0.5	8.88E-16	-0.7	-1.8	0.7	0.2	0.9	2.2	-0.1
418	-0.2	-1.2	-0.4	0.6	0.7	-0.1	-0.7	-0.9	-0.3	-0.5	0.4	0.5	-0.3
419	-0.5	-1.4	-0.8	0.1	0.4	0.1	-0.5	-1	0.3	-0.8	0.4	-0.3	-1.3
420	-0.1	-0.9	-0.4	0.8	0.4	0	-0.7	-0.8	-0.1	-0.5	0.5	-0.4	-0.3
421	-0.7	-1.1	-0.8	1.2	0.7	0.3	-1.9	-1.2	-0.5	-0.3	0.9	-1.1	-0.1
422	8.88E-16	-1.4	-0.5	1.3	0.4	-8.88E-16	-1	-1	-0.4	-0.4	0.6	-0.8	-0.2
423	-0.1	-0.7	-0.5	0.6	0.9	-0.2	-0.6	-0.8	-0.1	-0.3	0.3	0.2	-0.3
424	-0.2	-0.9	0.1	0.7	0.4	0.1	-1.4	-1.2	0	-0.5	0.6	-1.2	0
425	-0.2	-1.1	-0.2	0.9	0.4	0.5	-1.1	-0.9	-0.4	-0.5	0.6	-0.3	-0.2
426	-0.1	-1.1	-0.6	0.8	0.8	0.1	-1.1	-1.4	1.3	-0.9	0.1	0.1	-0.3
427	-0.4	-1.4	-0.7	0.8	0.6	0.1	-0.6	-0.6	-0.6	-0.5	0.6	-0.5	-0.6
428	0	-0.9	-0.5	0.9	1.3	0.1	-1.4	-1.4	0	-0.6	0.3	0.8	-0.4
429	-0.2	-0.6	-0.7	0.6	0.7	0.3	-1.1	-1	-0.1	-0.7	1	0	-0.2
430	0.2	-0.9	-0.8	0.8	0.6	0.1	-1.1	-1.1	-0.4	-0.5	0.9	-1.2	-0.2
431	-0.3	-1	-0.4	0.8	0.5	0.1	-0.7	-0.9	-0.3	-0.5	0.6	-0.1	-0.2
432	-0.3	-1.3	-0.8	1.6	1.4	1.7	-3.2	-1.3	0.2	-0.2	-0.3	-0.2	-0.4
433	-0.5	-1.1	-0.8	1.2	0.1	0.2	-1.5	-1.1	-0.3	-0.6	0.6	-1.3	-0.6
434	-0.1	-1	-0.6	1	0.7	0.1	-0.8	-1.2	-0.3	-0.7	0.3	0.7	-0.4
435	-0.2	-1.1	-0.5	0.9	0.3	0.3	-0.8	-0.9	-0.1	-0.4	0.4	0.1	-0.3
436	-0.4	-0.9	-0.3	0.7	2	0.4	-0.9	-1.1	-0.4	-0.5	0.5	0.2	-8.88E-16
437	-0.2	-0.6	-0.8	0.3	0.5	-0.2	-0.9	-1.1	0.4	-0.5	0.5	0.2	-0.4
438	-0.2	-1.2	-0.1	0.7	0.5	-0.1	-0.8	-0.6	-0.3	-0.3	0.5	8.88E-16	-0.3
439	-0.3	-2.1	-0.2	0.4	0.5	0.6	-1.4	-1	-0.2	0.2	0.4	0.7	-0.5
440	0.1	-1.6	-0.6	0.9	0.9	0.8	-2.2	-0.8	-0.5	-0.2	0.2	0.6	-0.5
441	-0.6	-0.8	-0.7	0.7	0.4	0.3	-0.9	-0.8	-0.3	-0.4	0.8	-0.4	-0.2
442	-0.1	-1.3	-0.5	0.9	0.4	0.4	-1.2	-1.1	0.1	-0.5	0.8	1	-0.5
443	-0.3	-1.1	-8.88E-16	0.7	0.6	0.1	-0.8	-0.9	-0.5	-0.3	0.5	-0.2	-0.3
444	0	-1.2	-0.3	0.9	0.6	0.5	-1.5	-1.1	-0.2	-0.5	0.8	0.3	-0.4
445	-8.88E-16	-0.9	-0.3	0.8	0.3	0	-0.9	-0.7	-0.1	-0.4	0.5	-0.1	-0.3
446	0.1	-1.7	-0.3	0.6	0.8	0.8	-1	-2	-0.2	-0.2	0.3	0.3	-0.4
447	-0.1	-1	-0.4	0.7	0.6	0.1	-0.8	-0.8	-0.3	-0.4	0.5	-0.7	-0.2
448	-0.1	-1.1	-0.3	0.6	0.3	0.3	-1	-1.1	-0.2	-0.5	0.5	0.4	-0.1
449	0.4	-2	-0.7	0.8	0.2	1.4	-2	-1.4	-0.2	-0.3	0.6	-0.9	-0.9
450	-0.2	-1.3	-0.4	0.8	0.1	0.4	-1.3	-0.9	0	-0.5	0.4	-0.3	-0.3
451	-0.2	-1.2	-0.4	0.8	0.7	0.5	-1.6	-1	-0.2	-0.4	0.5	-0.2	-0.6
452	-0.1	-1.1	-0.3	0.8	0.4	0.5	-0.9	-1.2	0	-0.6	0.6	0.6	-0.2
453	-0.2	-1	-0.2	0.3	0.7	0.3	-1.2	-1.1	0.2	-0.5	0.8	0.5	-0.1
454	-0.1	-1	-0.3	0.7	0.6	0	-0.8	-0.7	-0.2	-0.6	0.6	-0.2	-0.2
455	-0.4	-1.3	-0.2	0.8	0.4	0.3	-1	-1	-0.3	-0.4	0.9	0.2	-0.3
456	-0.3	-1	-8.88E-16	0.6	0.6	0.3	-1.1	-0.9	-0.2	-0.4	0.5	0	-0.3
457	1.5	-2.9	0.6	-1.5	-0.1	2.6	-1.5	-3.6	1.3	-0.7	0.9	0.8	-1.9
458	0.5	-2.3	0.1	0.7	0.6	2.5	-3.5	-0.7	-0.7	-0.6	0.8	0.8	-0.3
459	-0.6	-1.1	-0.7	0.8	0.7	0.2	-1	-1	0.1	-0.5	0.5	1.2	-1
460	-0.1	-1.4	-0.5	0.7	0.7	0.9	-1.4	-1.5	0.1	-0.5	0.5	-0.6	-0.4
