	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
237	0.6	0.2	-2	-0.7	-0.9	-1.3	-1.3	-0.5	0.7	2.2	0.2	-0.1	0.2
238	0.2	0.1	-1.7	-0.5	0.2	0.8	-0.8	-1.1	-0.4	0.5	0.5	0.4	-0.4
239	0.2	0.2	-1.9	-1.8	-0.5	0.9	-1	-0.7	0.2	0.8	0.4	1.3	-0.6
240	-0.1	0.5	-2.4	-1.3	0	0.9	-0.6	-0.9	0.5	0.6	0.7	0.9	-0.4
241	0.1	-0.1	-1.5	-0.4	-0.1	0.5	-0.5	-0.7	0.2	0.1	-0.1	1.3	-0.4
242	-0.2	-0.2	-1	0	0.3	0.7	-0.1	-0.5	-0.1	0.1	-0.4	0.4	-0.6
243	-0.2	-0.2	-2	-1.1	0.1	0.4	-0.4	-0.6	0.4	1.2	0.5	-0.5	-0.4
244	0.3	0	-1.8	-1.3	0.4	0.7	-0.6	-1	-0.6	-0.1	0.7	0.1	-0.5
245	-0.2	-0.2	-1	-0.5	0.1	-0.1	-0.5	-0.4	-0.2	0.3	0.1	0.8	-0.1
246	-0.4	0	-0.6	-1.2	0.6	-0.4	-0.8	-0.5	-0.5	0.4	-0.1	2.1	0
247	-0.1	-0.1	-0.6	-0.4	0.2	-0.2	-0.3	-0.4	-0.2	0.1	-0.1	0.5	0
248	0	-0.4	-1.5	-1	-0.2	-0.1	-0.4	-0.6	-0.1	0.5	0.2	1.3	0.2
249	0.3	-0.7	-0.2	-0.1	-0.2	0.1	-0.4	-0.2	0.1	-0.1	-0.2	0.9	0.2
250	0	-0.6	-0.4	-0.6	-0.3	0	-0.5	-0.2	0.1	-0.5	-0.4	1.6	0
251	0.1	-0.3	-0.7	-0.2	0.3	-0.1	-0.4	-0.4	-0.1	0.2	-0.2	0.6	0.2
252	-0.1	-0.1	-0.8	-0.4	0.1	-0.1	-0.1	-0.5	-0.1	0.2	-0.2	0.3	0
253	0.4	-0.5	-1	-0.6	-0.4	-0.1	-0.1	-0.2	0.2	0.1	0.1	0.6	0.1
254	-0.2	-0.3	-0.5	0	0.1	0.1	-0.4	-0.3	0	-0.2	-0.1	0.9	1
255	0.2	-0.5	-0.9	-0.1	0.5	-0.3	-0.1	-0.6	-0.5	0.1	-0.1	0.9	0.1
256	-0.8	-0.3	-1	-1.5	1.5	-0.8	-1	-1.5	-0.2	0.3	0.4	1.8	-0.3
257	-1.3	0.1	-1.2	-1.4	-0.2	-0.6	-0.5	-0.7	-0.4	0.1	0.5	1.4	-0.8
258	-0.4	-1.1	-1.5	-0.2	-0.5	-0.2	-0.7	-0.3	0.7	-0.8	-0.4	0.7	0.3
259	0.5	-0.6	-1	-0.6	-0.5	-0.4	-0.5	-0.3	-0.2	0.1	0	1.2	0.1
260	-0.3	-0.3	-0.9	-0.8	0	-0.1	-0.6	-0.5	-0.2	0.2	0.1	2.3	0.1
261	-0.1	-0.3	-0.7	-0.5	0.1	-0.2	-0.2	-0.4	-0.2	0	0.1	0.3	0
262	-1.4	-0.7	-0.4	-1	-0.5	0.2	-0.2	-0.7	-0.4	-0.4	0.3	0.8	0.3
263	0	-0.1	-0.6	-0.2	0.2	-0.1	-0.3	-0.4	-0.2	0.1	-0.1	0.3	0.2
264	0.1	-0.1	-0.4	2.3	-1.8	-0.8	-0.3	-0.3	0.6	0.7	-1.5	0	0
265	0.2	-0.1	-0.9	-0.3	0	-0.1	-0.2	-0.6	-0.2	0.2	-0.1	0.5	0.1
266	-0.2	-0.2	-0.8	-0.6	0.3	-0.2	-0.4	-0.6	-0.2	0.3	0	0.4	0
267	-0.1	-0.3	-1.1	-1	0.1	-0.1	-0.3	-0.6	-0.1	0.1	0.1	2.2	0
268	0	0	-1.1	-0.6	-0.3	-0.4	-0.2	-0.4	-0.1	0.3	0	1	0.2
269	-0.1	-0.2	-1	-0.8	0	0	-0.1	-0.2	0.6	-0.4	0.2	0.3	0.3
270	0.1	0	-0.3	0.6	-1.1	-0.3	-0.2	-0.3	0.3	-0.1	-0.2	0.5	0.2
271	0	-0.4	-0.2	0	-0.6	-0.6	-0.3	-0.4	0.4	0.5	-0.5	0.4	0
272	-1.5	0.1	-1.1	-0.3	-0.9	-0.3	0.4	-0.1	0.1	-0.1	-0.2	2.6	-0.1
273	-0.3	-0.6	-0.8	-1.6	0.2	-0.6	-0.8	-1	0	0.5	0.3	3.9	-0.1
274	0.2	-0.5	0.6	-0.6	-0.5	-0.5	0	-0.6	-0.2	0.1	0	2	0.5
275	-0.1	-0.1	-0.8	-0.2	0.1	-0.1	-0.3	-0.5	-0.1	0	0.1	0.4	0.1
276	0	0.1	-0.2	-0.2	-0.1	0.3	-1.1	-0.1	0.1	-0.1	-0.2	1.2	0.5
277	0.4	-0.5	-0.5	-0.3	0.2	-0.1	-0.4	-0.4	0.1	-0.1	-0.2	0.6	0.2
278	0	0.1	-0.7	0.2	-1.2	-0.4	-0.2	-0.4	0.2	-0.1	-0.1	0.1	0
279	0	-0.3	-0.9	-0.4	0.2	-0.3	-0.3	-0.4	0	0.2	0	1	0.1
280	0	-0.3	-0.8	-0.3	0.1	-0.1	-0.2	-0.4	-0.1	0.1	0	0.7	0.2
281	-0.4	-0.1	-1.2	-1.1	0.6	-0.3	-0.7	-0.8	-0.1	0.1	0.2	1.6	-0.2
282	0.3	-0.5	-0.3	-0.4	0.2	-0.2	-0.3	-0.4	0.1	0.2	-0.4	1.8	0.5
283	-0.1	-0.3	-0.6	-0.5	0.3	0	-0.5	-0.8	0.2	0	-0.1	0.5	-0.1
284	-0.3	-0.3	-0.8	-0.8	0.4	-0.3	-0.7	-0.5	-0.3	0.3	0.2	1.1	0.2
285	-0.6	-0.9	0.7	-2.9	-1	-0.1	-0.4	0.5	1.4	-1.1	0.6	-0.7	1.4
286	0	-0.2	-0.5	-1	0	0	-0.5	-0.6	-0.3	0.2	0.4	1.7	0.3
287	-0.3	-0.1	-1.2	-1.1	0	-0.2	-0.2	-0.6	0	0.7	0.4	1.8	0.2
288	-0.3	-0.3	-1.2	-1.1	0	-0.4	-0.6	-0.6	-0.1	0.2	0.1	1.5	-0.3
289	-0.2	-0.2	-0.6	-0.3	0.2	-0.1	-0.5	-0.6	-0.2	0	-0.2	1.1	0.2
290	-0.2	0.2	-0.7	-0.8	0.5	-0.2	-0.7	-1.1	-0.2	0.5	0.2	2	-0.2
291	0.2	0	-0.2	-1.1	-0.8	-0.1	-0.1	-0.4	0.3	0.6	0.1	1.7	0.3
292	-0.4	0	-0.9	-0.6	-0.2	-0.1	-0.2	-0.4	-0.2	0.1	0.1	0.3	0.1
293	0.2	-0.4	-0.1	-0.4	-0.1	-0.1	-0.5	-0.4	0.1	0	0	0.8	0.4
294	0.1	-0.1	0.2	4.5	-3.5	-1.5	-0.2	0.1	1.9	0.6	-3	0.1	0
295	0	-0.3	-0.3	-0.5	0.1	0.2	-0.7	-0.5	0	-0.1	-0.1	1.6	0
296	-0.3	-0.2	-1	-0.8	0.3	-0.2	-0.6	-0.8	-0.3	0.3	0.1	0.8	-0.1
297	0.3	-0.2	-0.4	-0.6	0	0	-0.5	-0.6	-0.1	0.6	0	2.8	0.4
298	-0.8	-0.3	-0.7	-1.2	0.4	-0.1	-0.6	-0.9	-0.4	0.2	0.2	3.4	-0.4
299	0.1	0	0	0.6	-1.1	-0.3	-0.3	-0.3	0.5	0.2	-0.7	0.3	0.3
300	-1.3	-0.5	-1	-1.2	1.2	0.4	-0.5	-0.8	-2.2	0	0	2.2	-0.4
301	1.4	-0.9	1.3	-3.6	-1.1	-1.3	-0.4	-0.5	0.7	2.9	0.2	0.5	0.4
302	-0.2	-0.2	0.5	4.3	-4.6	-1.1	-0.2	-0.1	1.5	2.8	-3.8	0	-0.1
303	-0.2	-0.5	-0.1	-0.2	-0.1	0	-0.4	-0.2	-0.2	-0.1	0	2.1	0.2
304	-0.1	-0.1	-0.2	2.1	-1.6	-0.6	-0.2	-0.3	0.4	-0.5	-0.7	0	0.1
305	-0.5	-0.2	-1	-0.8	0.2	-0.1	-0.2	-0.5	0	0.1	0.9	0.2	0.2
306	-0.1	-0.4	-0.3	-0.1	-0.1	0	-0.3	-0.6	0	-0.1	-0.3	0.8	0.5
307	-0.2	-0.3	-0.8	-0.4	0.3	-0.3	-0.4	-0.5	-0.2	0.2	0	0.2	0.2
308	0.2	-0.4	-0.1	-0.2	0	-0.1	-0.4	-0.3	0	-0.1	-0.2	1.6	0.2
309	0.1	-0.3	-0.7	0.1	0	0.2	-0.1	-0.5	0	-0.2	-0.3	1.1	0.3
310	-0.2	-0.2	-0.7	0.1	0.1	0.3	-0.1	-0.6	-0.1	-0.1	-0.4	1.1	0.1
311	0.1	-0.3	-1	-0.2	-0.1	0.3	-0.3	-0.5	-0.1	0	-0.1	1.2	0.3
312	-0.1	-0.1	-1	0.1	0	0.3	-0.2	-0.6	-0.1	-0.1	-0.3	1.2	0.1
313	-0.1	-0.3	-0.7	0.1	0	0.3	-0.2	-0.5	-0.2	0	-0.6	1.2	0.1
314	-0.1	-0.2	-0.9	0.2	0	0.2	-0.3	-0.4	0	0.1	-0.4	1.3	0.1
315	-0.1	-0.2	-0.9	0.3	0.1	0.1	-0.4	-0.5	0	0	-0.1	0.9	0
316	-0.2	-0.4	-0.8	0	0.3	-0.3	-0.1	-0.4	-0.1	0.2	-0.4	1.2	0.3
317	0	-0.2	-0.4	-0.3	0.7	-0.1	-0.1	-0.6	-0.5	-0.6	0	0.9	-0.3
318	0	-0.2	-0.3	-0.1	0.7	-0.1	-0.3	-0.3	-0.3	-0.6	-0.3	0.7	-0.3
319	-0.1	-0.5	-0.8	-0.8	0.1	-0.3	0.1	0	0.1	-0.1	0.2	1.2	-0.4
320	0	-0.2	-0.7	0.2	0.6	0.1	0	-0.1	-0.3	-0.1	-0.2	0.6	0.1
321	-0.1	0	-0.7	0.6	0.4	0.2	-0.2	-0.6	-0.2	0	-0.3	0.7	-0.4
322	-0.6	0.1	-0.6	0.2	0.3	0.3	0	-0.7	-0.2	0.1	-0.4	1.2	-0.5
323	-0.3	-0.7	-0.6	0.5	0	0.2	0.1	-0.3	-0.1	0.3	-0.1	0.7	-0.6
324	0	0	-0.6	0.5	0	0.2	0	-0.3	-0.5	0	-0.2	0.8	-0.2
325	-0.1	0	-0.7	0.3	0	0.3	0	-0.6	-0.3	0	-0.4	0.6	-0.4
326	0	0	-0.5	0.3	0	0.3	0	-0.5	-0.3	0	-0.4	0.9	-0.3
327	0	0.1	-0.7	0.7	0.5	0.5	-0.4	-0.7	-0.3	0.1	-0.2	0.8	-0.3
328	-0.2	0	-0.6	0.4	0.1	0.5	-0.1	-0.3	-0.4	-0.2	-0.5	1.1	-0.3
329	0.2	-0.2	-0.8	0.5	0.1	0.4	-0.1	-0.7	-0.3	0	-0.2	1.4	-0.4
330	-0.2	-0.1	-0.6	0.3	0.2	0.3	0	-0.4	-0.3	0	-0.4	0.7	-0.4
331	-0.1	-0.1	-0.6	0.5	0.5	0.7	0.2	-0.6	-0.6	-0.4	-0.5	0.4	-0.3
332	-0.3	0	-0.6	0.4	0.3	0.4	-0.1	-0.6	-0.4	-0.1	-0.3	0.7	-0.3
333	-0.1	-0.1	-0.8	0.3	0.9	0.9	0.1	-0.6	-0.3	-0.3	-0.9	0.5	-0.3
334	-0.6	0.1	-0.8	0.2	0.1	0.3	-0.1	-1	-0.1	0.2	-0.5	0.4	-0.3
335	0.1	-0.1	-0.5	0.3	0.3	0.3	0	-0.8	-0.4	-0.1	-0.4	0.7	-0.2
336	-0.1	-0.1	-0.7	0.3	0.2	0.2	-0.2	-0.5	-0.3	0	-0.3	0.5	-0.2
337	0	-0.2	-0.9	0.3	0.1	0.4	0	-0.9	-0.3	0	-0.5	-0.8	-0.3
338	-0.1	-0.4	-0.5	0.3	-0.1	0.3	-0.1	-0.3	-0.2	0.2	0	0.1	-0.6
339	0.4	0.3	-1.2	0.5	0	0.2	-0.1	-0.8	-0.3	0.2	-0.2	1.5	-0.3
340	-0.6	0.2	-1.2	0.3	0.5	0.2	0	-0.3	-0.4	0.4	-0.7	0.6	-0.4
341	-0.4	-0.1	-0.7	0.9	0.4	0.9	-0.1	-1.1	-0.6	-0.3	-0.6	-0.1	-0.2
342	-0.7	0	-0.8	0.3	0	0.5	-0.2	-0.7	-0.1	0.1	-0.2	0.3	-0.4
343	-0.3	-0.2	-0.5	0.3	0.3	0.3	-0.1	-0.9	-0.7	0.2	-0.2	0	-0.4
344	0	-0.2	-0.5	0.2	1.2	1.1	0.2	-0.7	-0.8	-0.4	-0.8	0.4	-0.5
345	-0.6	-0.4	-0.6	1.2	1.5	1.7	0.3	-1	-1.9	-0.5	-1.4	-0.6	-0.2
346	0.1	0	-0.9	0.2	0	0.5	0.2	-0.6	-0.4	-0.1	-0.5	0.4	-0.4
347	0	-0.2	-0.7	0.6	0.3	1	0	-0.9	-0.4	-0.1	-0.6	0.8	-0.3
348	0	-0.1	-0.6	0.4	0.1	0.4	0	-0.6	-0.3	-0.1	-0.4	0.2	-0.3
349	0.2	-0.3	-0.7	0.6	0.5	0.4	-0.3	-0.6	-0.1	0.1	-0.3	1.9	-0.5
350	-0.2	-0.1	-0.7	0.5	0.4	0.7	0.1	-0.9	-1	-0.3	-0.6	0.6	-0.3
351	0.3	-0.1	-0.6	0.4	0.2	0.3	0	-0.6	-0.2	-0.1	-0.3	1.5	-0.4
352	0.2	-0.3	-0.6	0.2	0.1	0.4	-0.3	0.3	0.2	-0.3	-0.3	0.8	-0.3
353	-0.3	0	-0.3	0.5	0.5	0.1	-0.2	-0.7	0.3	0.1	-0.4	-0.5	-0.5
354	-0.1	0	-0.8	0.5	0.1	0.3	-0.2	-0.4	-0.3	0	-0.5	0.4	-0.3
355	-0.1	-0.1	-0.6	0.5	0.3	0.4	-0.1	-0.5	-0.4	-0.2	-0.4	0.2	-0.2
356	-0.2	0	-0.6	0.7	0.3	0.4	-0.2	-0.6	-0.4	0	-0.3	0.5	-0.4
357	-0.1	-0.2	-0.7	0.5	0.1	0.4	-0.1	-0.7	-0.3	0	-0.4	0.5	-0.4
358	-0.3	-0.5	-0.4	0.7	0.6	0.4	-0.4	-0.5	-0.4	-0.1	-0.4	1.4	-0.4
359	-0.1	0	-0.8	0.3	0.1	0.5	-0.1	-0.8	-0.1	0.1	-0.7	-0.2	-0.4
360	0	0	-0.8	0.5	0.3	0.4	0.2	-0.6	-0.4	-0.2	-0.5	0.2	-0.2
361	-0.1	-0.1	-0.8	0.5	0	0.5	0	-0.6	-0.3	0	-0.4	0.4	-0.3
362	-0.1	0	-0.8	0.4	0.1	0.5	0	-0.5	-0.5	-0.1	-0.5	0.3	-0.2
363	0.2	0.4	-0.6	0.2	-0.2	0.2	0.2	-0.5	-0.5	-0.5	0.1	0	-0.5
364	-0.1	0	-0.5	0.3	0	0.3	-0.1	-0.1	-0.2	0	-0.3	0.8	-0.2
365	0	0	-0.6	0.2	0	0.3	0	-0.4	-0.2	-0.1	-0.1	0.7	-0.3
366	-0.1	-0.2	-0.7	0.3	0.1	0.3	0	-0.3	-0.2	0.1	-0.2	0.8	-0.3
367	-0.2	-0.2	-0.8	0.5	0.6	0.6	0.1	-0.7	-0.5	-0.4	-0.5	0.2	-0.4
368	-0.1	0	-0.6	0.3	0.1	0.4	-0.1	-0.5	-0.4	0	-0.3	0.4	-0.3
369	0	-0.2	-0.5	0.2	0.1	0.4	0.1	-0.6	-0.3	-0.1	-0.4	0.6	-0.4
370	-0.1	0	-0.7	0.3	0.1	0.4	0	-0.6	-0.5	-0.2	-0.4	0.3	-0.3
371	-0.1	0	-0.7	0.3	0.1	0.5	-0.1	-0.6	-0.3	0.1	-0.4	0.1	-0.3
372	-0.1	0	-0.7	0.3	0.1	0.2	-0.1	-0.5	-0.1	0	-0.4	0.1	-0.3
373	-0.1	-0.1	-0.7	0.3	0.4	0.6	0	-0.6	-0.5	-0.1	-0.5	0.3	-0.3
374	0	-0.2	-0.9	0.4	0.2	0.5	-0.1	-0.8	-0.3	0	-0.5	1.2	-0.3
375	0	-0.1	-0.6	0.4	0.1	0.2	-0.2	-0.3	-0.2	0.1	-0.4	0	-0.4
376	-0.2	-0.3	-0.6	0.3	0.5	0.5	-0.1	-0.8	-0.9	-0.2	-0.6	0.4	-0.4
377	-0.1	-0.2	-0.6	0.3	0.5	0.3	-0.2	-0.6	-0.3	-0.1	-0.3	0.2	-0.3
378	-0.4	0	-0.6	0.4	-0.1	0.4	-0.1	-0.3	-0.2	-0.2	-0.4	0.5	-0.3
379	-0.1	-0.1	-0.5	0.3	0.1	0.3	-0.2	-0.4	-0.2	-0.1	-0.4	0.8	-0.3
380	-0.5	0	-0.6	0.6	0.1	0.4	-0.1	-0.4	0	-0.1	-0.3	2.9	-0.1
381	0	-0.2	-0.7	0.4	0.2	0.6	-0.2	-0.6	-0.2	0.1	-0.3	0.5	-0.3
382	-0.2	-0.3	-0.8	0.4	0.1	0.6	0	-0.5	-0.3	0.4	-0.4	0.2	0.2
383	0	-0.1	-0.6	0.5	0.3	0.3	-0.1	-0.5	-0.4	0.1	-0.4	0.8	-0.5
384	-0.1	-0.2	-0.6	0.4	0.1	0.3	-0.1	-0.6	-0.2	0	-0.3	0.8	-0.3
385	-0.1	-0.4	-0.6	0.3	-0.1	0.3	0.2	-0.5	-0.2	0	-0.3	0.5	-0.4
386	-0.1	-0.5	-0.6	0.3	0.2	0.2	0.1	-0.1	-0.1	0.1	-0.1	1.6	-0.2
387	-0.1	-0.2	-1	0.7	0.2	0.3	-0.2	-0.5	-0.3	0.3	-0.3	-0.1	-0.5
388	-0.2	-0.3	-0.1	0.1	0.9	0.1	-0.4	-1.5	-0.2	-0.2	0.4	0.4	-0.6
389	0.4	-0.6	-0.9	-2.4	1.5	0.5	-0.6	-1.6	0.7	-0.8	-0.3	-1	0.4
390	-0.3	0	-0.4	0.5	0.4	0.1	-0.6	-0.7	-0.4	-0.4	0.1	-0.1	-0.3
391	0.9	-0.1	-1	0.9	-0.5	0.8	-0.2	-1.4	-0.3	0.5	-0.6	1.7	0
392	-0.3	-0.6	-0.9	1	0.9	0.4	-1.1	-0.8	-0.4	-0.6	-0.1	0.2	-0.2
393	-0.1	-0.1	-0.5	0.6	0.3	0.3	-0.6	-0.5	-0.2	-0.3	0	1.3	-0.1
394	0.2	0	-1.1	0.7	0.3	0.5	-0.4	-0.7	-0.3	-0.2	-0.3	0.2	0
395	0.4	-0.6	-0.6	0.5	0.6	0.7	-0.8	-1.1	0.2	-0.4	0	0.4	-0.3
396	-0.3	0.4	-0.8	-0.2	0.4	1.8	-1.2	-0.8	0	-0.8	-0.1	2.1	-0.3
397	-0.1	0	-0.7	0.8	0.4	0.4	-0.7	-1	-0.2	-0.5	-0.2	0.4	0.3
398	0	-0.1	-0.7	0.8	0.3	0.3	-0.4	-0.7	-0.1	-0.6	-0.3	0.5	-0.1
399	0.2	-0.1	-1.4	1	1.1	0.6	-1.3	-1.6	-0.3	-0.7	-0.1	-0.3	0.2
400	0	-0.1	-1	0.8	0.8	0.1	-0.5	-1.1	0	0	0.2	0	-0.2
401	-0.1	0.1	-0.9	0.3	0	0.6	0.3	-1	-0.1	-0.4	0.2	0.5	0.1
402	-0.2	-0.5	-0.2	0.5	0.3	0.4	-0.3	-0.5	-0.1	-0.6	-0.6	0.8	-0.2
403	-0.1	-0.2	-0.9	0.7	1.3	0.3	-1	-0.6	-0.7	-0.4	0.1	-0.3	-0.1
404	0.1	-0.7	-0.6	0.7	1	1.8	-2.1	-1.1	0.2	-0.9	-0.6	1.6	-0.4
405	0.4	-0.5	-0.8	1	1.3	-0.2	-0.2	-0.8	-0.1	-0.8	0.1	-0.4	-0.1
406	0.5	-0.4	-1.2	0.7	0.5	0.6	-0.9	-1.5	-0.2	-0.7	0.4	-2.1	0.4
407	-0.1	-0.2	-0.7	0.6	0.6	0.4	-0.4	-0.8	-0.2	-0.4	-0.2	-0.2	0
408	-0.1	-0.3	-1.2	0.8	0.6	0.7	-0.6	-0.9	-0.5	-0.2	0	-0.9	-0.3
409	0.4	-0.4	-0.6	0.4	0.5	2.1	-2.1	-1.2	-0.7	-0.3	0.7	0.3	0
410	0.5	-0.4	-0.5	0.5	0.5	0.6	-0.4	-0.9	-0.2	-0.3	-0.2	1.3	-0.3
411	0	-0.2	-0.9	1.3	0.6	0.4	-0.4	-1.2	-0.2	-0.5	0.1	-1.4	-0.1
412	-0.1	0.3	-1.1	0.7	0.6	0.5	-0.5	-0.8	-0.3	-0.4	0.1	0.4	-0.3
413	0.2	0.6	-1.2	1.3	1.7	0.4	0	-2.1	0.5	-1.2	-0.3	-4.3	-0.5
414	0.3	-0.9	-0.5	0.8	0	1.6	-1.7	-0.9	-0.1	-0.6	1.1	-1.4	0.2
415	-0.1	0	-0.6	0.8	0	0.3	-0.2	-0.7	-0.1	-0.3	-0.1	0	-0.1
416	-0.2	0.2	-0.5	0.6	0.8	0.2	-0.5	-0.5	-0.4	-0.2	-0.2	1.1	-0.1
417	0.3	0.5	-0.8	0.6	0.3	0.2	-0.1	-1.6	0.7	0.3	0.2	2.5	0.1
418	0	-0.3	-0.6	0.4	0.5	0.1	-0.1	-0.7	-0.3	-0.4	-0.3	0.8	-0.1
419	-0.3	-0.5	-1	-0.1	0.2	0.3	0.1	-0.8	0.3	-0.7	-0.3	0	-1.1
420	0.1	0	-0.6	0.6	0.2	0.2	-0.1	-0.6	-0.1	-0.4	-0.2	-0.1	-0.1
421	-0.5	-0.2	-1	1	0.5	0.5	-1.3	-1	-0.5	-0.2	0.2	-0.8	0.1
422	0.2	-0.5	-0.7	1.1	0.2	0.2	-0.4	-0.8	-0.4	-0.3	-0.1	-0.5	0
423	0.1	0.2	-0.7	0.4	0.7	0	0	-0.6	-0.1	-0.2	-0.4	0.5	-0.1
424	0	0	-0.1	0.5	0.2	0.3	-0.8	-1	0	-0.4	-0.1	-0.9	0.2
425	0	-0.2	-0.4	0.7	0.2	0.7	-0.5	-0.7	-0.4	-0.4	-0.1	0	0
426	0.1	-0.2	-0.8	0.6	0.6	0.3	-0.5	-1.2	1.3	-0.8	-0.6	0.4	-0.1
427	-0.2	-0.5	-0.9	0.6	0.4	0.3	0	-0.4	-0.6	-0.4	-0.1	-0.2	-0.4
428	0.2	0	-0.7	0.7	1.1	0.3	-0.8	-1.2	0	-0.5	-0.4	1.1	-0.2
429	0	0.3	-0.9	0.4	0.5	0.5	-0.5	-0.8	-0.1	-0.6	0.3	0.3	0
430	0.4	0	-1	0.6	0.4	0.3	-0.5	-0.9	-0.4	-0.4	0.2	-0.9	0
431	-0.1	-0.1	-0.6	0.6	0.3	0.3	-0.1	-0.7	-0.3	-0.4	-0.1	0.2	0
432	-0.1	-0.4	-1	1.4	1.2	1.9	-2.6	-1.1	0.2	-0.1	-1	0.1	-0.2
433	-0.3	-0.2	-1	1	-0.1	0.4	-0.9	-0.9	-0.3	-0.5	-0.1	-1	-0.4
434	0.1	-0.1	-0.8	0.8	0.5	0.3	-0.2	-1	-0.3	-0.6	-0.4	1	-0.2
435	0	-0.2	-0.7	0.7	0.1	0.5	-0.2	-0.7	-0.1	-0.3	-0.3	0.4	-0.1
436	-0.2	0	-0.5	0.5	1.8	0.6	-0.3	-0.9	-0.4	-0.4	-0.2	0.5	0.2
437	0	0.3	-1	0.1	0.3	0	-0.3	-0.9	0.4	-0.4	-0.2	0.5	-0.2
438	0	-0.3	-0.3	0.5	0.3	0.1	-0.2	-0.4	-0.3	-0.2	-0.2	0.3	-0.1
439	-0.1	-1.2	-0.4	0.2	0.3	0.8	-0.8	-0.8	-0.2	0.3	-0.3	1	-0.3
440	0.3	-0.7	-0.8	0.7	0.7	1	-1.6	-0.6	-0.5	-0.1	-0.5	0.9	-0.3
441	-0.4	0.1	-0.9	0.5	0.2	0.5	-0.3	-0.6	-0.3	-0.3	0.1	-0.1	0
442	0.1	-0.4	-0.7	0.7	0.2	0.6	-0.6	-0.9	0.1	-0.4	0.1	1.3	-0.3
443	-0.1	-0.2	-0.2	0.5	0.4	0.3	-0.2	-0.7	-0.5	-0.2	-0.2	0.1	-0.1
444	0.2	-0.3	-0.5	0.7	0.4	0.7	-0.9	-0.9	-0.2	-0.4	0.1	0.6	-0.2
445	0.2	0	-0.5	0.6	0.1	0.2	-0.3	-0.5	-0.1	-0.3	-0.2	0.2	-0.1
446	0.3	-0.8	-0.5	0.4	0.6	1	-0.4	-1.8	-0.2	-0.1	-0.4	0.6	-0.2
447	0.1	-0.1	-0.6	0.5	0.4	0.3	-0.2	-0.6	-0.3	-0.3	-0.2	-0.4	0
448	0.1	-0.2	-0.5	0.4	0.1	0.5	-0.4	-0.9	-0.2	-0.4	-0.2	0.7	0.1
449	0.6	-1.1	-0.9	0.6	0	1.6	-1.4	-1.2	-0.2	-0.2	-0.1	-0.6	-0.7
450	0	-0.4	-0.6	0.6	-0.1	0.6	-0.7	-0.7	0	-0.4	-0.3	0	-0.1
451	0	-0.3	-0.6	0.6	0.5	0.7	-1	-0.8	-0.2	-0.3	-0.2	0.1	-0.4
452	0.1	-0.2	-0.5	0.6	0.2	0.7	-0.3	-1	0	-0.5	-0.1	0.9	0
453	0	-0.1	-0.4	0.1	0.5	0.5	-0.6	-0.9	0.2	-0.4	0.1	0.8	0.1
454	0.1	-0.1	-0.5	0.5	0.4	0.2	-0.2	-0.5	-0.2	-0.5	-0.1	0.1	0
455	-0.2	-0.4	-0.4	0.6	0.2	0.5	-0.4	-0.8	-0.3	-0.3	0.2	0.5	-0.1
456	-0.1	-0.1	-0.2	0.4	0.4	0.5	-0.5	-0.7	-0.2	-0.3	-0.2	0.3	-0.1
457	1.7	-2	0.4	-1.7	-0.3	2.8	-0.9	-3.4	1.3	-0.6	0.2	1.1	-1.7
458	0.7	-1.4	-0.1	0.5	0.4	2.7	-2.9	-0.5	-0.7	-0.5	0.1	1.1	-0.1
459	-0.4	-0.2	-0.9	0.6	0.5	0.4	-0.4	-0.8	0.1	-0.4	-0.2	1.5	-0.8
460	0.1	-0.5	-0.7	0.5	0.5	1.1	-0.8	-1.3	0.1	-0.4	-0.2	-0.3	-0.2
461	-1.4	-0.1	-0.2	0.5	1	1.5	-2	-0.9	0.3	-0.9	-0.5	0.9	-0.6
462	0	-0.4	-0.4	0.4	0.8	0.1	-0.6	-0.6	-0.2	-0.4	-0.1	0.5	-0.1
463	0	-0.1	-0.5	0.7	0.3	0.5	-0.4	-0.6	0	-0.5	-0.2	0.4	-0.1
464	-0.5	0.1	-0.4	0.6	-0.1	0.8	-0.5	-1.2	-0.5	0.5	0.1	0.2	-0.5
465	-0.1	-0.2	-0.7	0.7	0.4	0.4	-0.4	-0.8	-0.1	-0.4	0	-0.2	0
466	0.4	-1.1	0.2	0.4	0.4	0.9	-0.6	-0.4	0.5	-0.9	0.3	-0.8	0
467	-0.4	-0.8	-0.6	0.5	1	1	-1.6	-1.3	-0.1	0.1	-0.4	-1.6	-0.2
468	0.4	-0.7	-1.2	0.1	1.2	1	-1.6	-0.9	-0.8	-0.8	0	-0.3	-0.3
469	0.1	-0.6	-1.1	0.3	1	1.8	-2.8	-0.9	0.1	-0.9	0	-2.6	0
470	0.1	-1.8	-0.7	1.6	0.1	1.6	-1.7	-0.4	0.9	-0.9	-0.7	-2.5	-0.2
471	0.5	-0.2	-0.7	0.1	0.4	0.6	-0.3	-0.5	0	-0.6	-0.1	0.1	0
472	-0.6	0.1	-1.1	1.2	1	-0.2	-0.7	-0.8	-0.5	-0.1	0	1	-0.1
473	0.6	-0.8	0.2	-0.3	0.6	0	-0.2	-0.9	-0.3	0.6	-0.2	1	-0.1
